ID_CLAVE_UNICA,FECHA,CTR,MAQUINA,TURNO_ESTANDAR,METRAJE_DETALLADO,METRAJE_CONTROL_INTERNO,DIFERENCIA_METRAJE,ESTADO_TURNO
2022-04-29|RAURA|B|A,2022-04-29,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-04-29|RAURA|B|B,2022-04-29,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-04-29|RAURA|C|A,2022-04-29,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-04-29|RAURA|C|B,2022-04-29,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-04-30|RAURA|A|A,2022-04-30,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-04-30|RAURA|A|B,2022-04-30,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-04-30|RAURA|B|A,2022-04-30,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-04-30|RAURA|B|B,2022-04-30,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-04-30|RAURA|C|A,2022-04-30,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-04-30|RAURA|C|B,2022-04-30,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-01|RAURA|A|A,2022-05-01,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-01|RAURA|A|B,2022-05-01,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-01|RAURA|B|A,2022-05-01,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-01|RAURA|B|B,2022-05-01,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-01|RAURA|C|A,2022-05-01,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-01|RAURA|C|B,2022-05-01,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-02|RAURA|A|A,2022-05-02,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-02|RAURA|A|B,2022-05-02,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-02|RAURA|B|A,2022-05-02,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-02|RAURA|B|B,2022-05-02,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-02|RAURA|C|A,2022-05-02,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-02|RAURA|C|B,2022-05-02,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-03|RAURA|A|A,2022-05-03,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-03|RAURA|A|B,2022-05-03,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-03|RAURA|B|A,2022-05-03,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-03|RAURA|B|B,2022-05-03,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-03|RAURA|C|A,2022-05-03,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-03|RAURA|C|B,2022-05-03,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-04|RAURA|A|A,2022-05-04,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-04|RAURA|A|B,2022-05-04,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-04|RAURA|B|A,2022-05-04,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-04|RAURA|B|B,2022-05-04,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-04|RAURA|C|A,2022-05-04,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-04|RAURA|C|B,2022-05-04,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-05|RAURA|A|A,2022-05-05,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-05|RAURA|A|B,2022-05-05,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-05|RAURA|B|A,2022-05-05,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-05|RAURA|B|B,2022-05-05,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-05|RAURA|C|A,2022-05-05,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-05|RAURA|C|B,2022-05-05,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-06|RAURA|A|A,2022-05-06,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-06|RAURA|A|B,2022-05-06,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-06|RAURA|B|A,2022-05-06,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-06|RAURA|B|B,2022-05-06,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-06|RAURA|C|A,2022-05-06,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-06|RAURA|C|B,2022-05-06,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-07|RAURA|A|A,2022-05-07,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-07|RAURA|A|B,2022-05-07,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-07|RAURA|B|A,2022-05-07,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-07|RAURA|B|B,2022-05-07,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-07|RAURA|C|A,2022-05-07,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-07|RAURA|C|B,2022-05-07,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-08|RAURA|A|A,2022-05-08,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-08|RAURA|A|B,2022-05-08,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-08|RAURA|B|A,2022-05-08,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-08|RAURA|B|B,2022-05-08,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-08|RAURA|C|A,2022-05-08,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-08|RAURA|C|B,2022-05-08,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-09|RAURA|A|A,2022-05-09,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-09|RAURA|A|B,2022-05-09,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-09|RAURA|B|A,2022-05-09,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-09|RAURA|B|B,2022-05-09,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-09|RAURA|C|A,2022-05-09,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-09|RAURA|C|B,2022-05-09,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-10|RAURA|A|A,2022-05-10,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-10|RAURA|A|B,2022-05-10,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-10|RAURA|B|A,2022-05-10,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-10|RAURA|B|B,2022-05-10,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-10|RAURA|C|A,2022-05-10,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-10|RAURA|C|B,2022-05-10,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-11|RAURA|A|A,2022-05-11,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-11|RAURA|A|B,2022-05-11,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-11|RAURA|B|A,2022-05-11,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-11|RAURA|B|B,2022-05-11,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-11|RAURA|C|A,2022-05-11,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-11|RAURA|C|B,2022-05-11,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-12|RAURA|A|A,2022-05-12,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-12|RAURA|A|B,2022-05-12,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-12|RAURA|B|A,2022-05-12,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-12|RAURA|B|B,2022-05-12,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-12|RAURA|C|A,2022-05-12,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-12|RAURA|C|B,2022-05-12,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-13|RAURA|A|A,2022-05-13,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-13|RAURA|A|B,2022-05-13,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-13|RAURA|B|A,2022-05-13,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-13|RAURA|B|B,2022-05-13,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-13|RAURA|C|A,2022-05-13,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-13|RAURA|C|B,2022-05-13,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-14|RAURA|A|A,2022-05-14,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-14|RAURA|A|B,2022-05-14,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-14|RAURA|B|A,2022-05-14,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-14|RAURA|B|B,2022-05-14,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-14|RAURA|C|A,2022-05-14,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-14|RAURA|C|B,2022-05-14,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-15|RAURA|A|A,2022-05-15,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-15|RAURA|A|B,2022-05-15,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-15|RAURA|B|A,2022-05-15,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-15|RAURA|B|B,2022-05-15,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-15|RAURA|C|A,2022-05-15,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-15|RAURA|C|B,2022-05-15,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-16|RAURA|A|A,2022-05-16,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-16|RAURA|A|B,2022-05-16,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-16|RAURA|B|A,2022-05-16,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-16|RAURA|B|B,2022-05-16,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-16|RAURA|C|A,2022-05-16,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-16|RAURA|C|B,2022-05-16,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-17|RAURA|A|A,2022-05-17,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-17|RAURA|A|B,2022-05-17,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-17|RAURA|B|A,2022-05-17,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-17|RAURA|B|B,2022-05-17,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-17|RAURA|C|A,2022-05-17,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-17|RAURA|C|B,2022-05-17,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-18|RAURA|A|A,2022-05-18,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-18|RAURA|A|B,2022-05-18,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-18|RAURA|B|A,2022-05-18,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-18|RAURA|B|B,2022-05-18,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-18|RAURA|C|A,2022-05-18,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-18|RAURA|C|B,2022-05-18,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-19|RAURA|A|A,2022-05-19,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-19|RAURA|A|B,2022-05-19,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-19|RAURA|B|A,2022-05-19,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-19|RAURA|B|B,2022-05-19,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-19|RAURA|C|A,2022-05-19,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-19|RAURA|C|B,2022-05-19,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-20|RAURA|A|A,2022-05-20,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-20|RAURA|A|B,2022-05-20,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-20|RAURA|B|A,2022-05-20,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-20|RAURA|B|B,2022-05-20,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-20|RAURA|C|A,2022-05-20,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-20|RAURA|C|B,2022-05-20,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-21|RAURA|A|A,2022-05-21,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-21|RAURA|A|B,2022-05-21,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-21|RAURA|B|A,2022-05-21,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-21|RAURA|B|B,2022-05-21,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-21|RAURA|C|A,2022-05-21,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-21|RAURA|C|B,2022-05-21,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-22|RAURA|A|A,2022-05-22,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-22|RAURA|A|B,2022-05-22,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-22|RAURA|B|A,2022-05-22,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-22|RAURA|B|B,2022-05-22,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-22|RAURA|C|A,2022-05-22,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-22|RAURA|C|B,2022-05-22,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-23|RAURA|A|A,2022-05-23,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-23|RAURA|A|B,2022-05-23,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-23|RAURA|C|A,2022-05-23,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-23|RAURA|C|B,2022-05-23,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-24|RAURA|A|A,2022-05-24,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-24|RAURA|A|B,2022-05-24,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-24|RAURA|C|A,2022-05-24,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-24|RAURA|C|B,2022-05-24,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-25|RAURA|A|A,2022-05-25,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-25|RAURA|A|B,2022-05-25,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-26|ANDAYCHAGUA|XRD90U-001|A,2022-05-26,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-05-26|RAURA|A|A,2022-05-26,RAURA,A,A,0.0,0.0,0.0,COINCIDE OK
2022-05-26|RAURA|A|B,2022-05-26,RAURA,A,B,0.0,0.0,0.0,COINCIDE OK
2022-05-26|RAURA|B|A,2022-05-26,RAURA,B,A,0.0,0.0,0.0,COINCIDE OK
2022-05-26|RAURA|B|B,2022-05-26,RAURA,B,B,0.0,0.0,0.0,COINCIDE OK
2022-05-26|RAURA|C|A,2022-05-26,RAURA,C,A,0.0,0.0,0.0,COINCIDE OK
2022-05-26|RAURA|C|B,2022-05-26,RAURA,C,B,0.0,0.0,0.0,COINCIDE OK
2022-05-27|ANDAYCHAGUA|XRD90U-001|A,2022-05-27,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-05-27|ANDAYCHAGUA|XRD90U-001|B,2022-05-27,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-05-28|ANDAYCHAGUA|XRD90U-001|A,2022-05-28,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-05-28|ANDAYCHAGUA|XRD90U-001|B,2022-05-28,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-05-29|ANDAYCHAGUA|XRD90U-001|A,2022-05-29,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-05-29|ANDAYCHAGUA|XRD90U-001|B,2022-05-29,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-05-30|ANDAYCHAGUA|XRD90U-001|A,2022-05-30,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-05-30|ANDAYCHAGUA|XRD90U-001|B,2022-05-30,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-05-31|ANDAYCHAGUA|XRD90U-001|A,2022-05-31,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-05-31|ANDAYCHAGUA|XRD90U-001|B,2022-05-31,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-01|ANDAYCHAGUA|XRD90U-001|A,2022-06-01,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-01|ANDAYCHAGUA|XRD90U-001|B,2022-06-01,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-02|ANDAYCHAGUA|XRD90U-001|A,2022-06-02,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-02|ANDAYCHAGUA|XRD90U-001|B,2022-06-02,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-03|ANDAYCHAGUA|XRD90U-001|A,2022-06-03,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-03|ANDAYCHAGUA|XRD90U-001|B,2022-06-03,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-04|ANDAYCHAGUA|XRD90U-001|A,2022-06-04,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-04|ANDAYCHAGUA|XRD90U-001|B,2022-06-04,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-05|ANDAYCHAGUA|XRD90U-001|A,2022-06-05,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-05|ANDAYCHAGUA|XRD90U-001|B,2022-06-05,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-06|ANDAYCHAGUA|XRD90U-001|A,2022-06-06,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-06|ANDAYCHAGUA|XRD90U-001|B,2022-06-06,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-07|ANDAYCHAGUA|XRD90U-001|A,2022-06-07,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-07|ANDAYCHAGUA|XRD90U-001|B,2022-06-07,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-08|ANDAYCHAGUA|XRD90U-001|A,2022-06-08,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-08|ANDAYCHAGUA|XRD90U-001|B,2022-06-08,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-09|ANDAYCHAGUA|XRD90U-001|A,2022-06-09,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-09|ANDAYCHAGUA|XRD90U-001|B,2022-06-09,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-10|ANDAYCHAGUA|XRD90U-001|A,2022-06-10,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-10|ANDAYCHAGUA|XRD90U-001|B,2022-06-10,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-11|ANDAYCHAGUA|XRD90U-001|A,2022-06-11,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-11|ANDAYCHAGUA|XRD90U-001|B,2022-06-11,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-12|ANDAYCHAGUA|XRD90U-001|A,2022-06-12,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-12|ANDAYCHAGUA|XRD90U-001|B,2022-06-12,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-13|ANDAYCHAGUA|XRD90U-001|A,2022-06-13,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-13|ANDAYCHAGUA|XRD90U-001|B,2022-06-13,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-14|ANDAYCHAGUA|XRD90U-001|A,2022-06-14,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-14|ANDAYCHAGUA|XRD90U-001|B,2022-06-14,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-15|ANDAYCHAGUA|XRD90U-001|A,2022-06-15,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-15|ANDAYCHAGUA|XRD90U-001|B,2022-06-15,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-16|ANDAYCHAGUA|XRD90U-001|A,2022-06-16,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-16|ANDAYCHAGUA|XRD90U-001|B,2022-06-16,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-17|ANDAYCHAGUA|XRD90U-001|A,2022-06-17,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-17|ANDAYCHAGUA|XRD90U-001|B,2022-06-17,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-18|ANDAYCHAGUA|XRD90U-001|A,2022-06-18,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-18|ANDAYCHAGUA|XRD90U-001|B,2022-06-18,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-19|ANDAYCHAGUA|XRD90U-001|A,2022-06-19,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-19|ANDAYCHAGUA|XRD90U-001|B,2022-06-19,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-20|ANDAYCHAGUA|XRD90U-001|A,2022-06-20,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-20|ANDAYCHAGUA|XRD90U-001|B,2022-06-20,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-06-21|ANDAYCHAGUA|XRD90U-001|A,2022-06-21,ANDAYCHAGUA,XRD90U-001,A,0.0,0.0,0.0,COINCIDE OK
2022-06-21|ANDAYCHAGUA|XRD90U-001|B,2022-06-21,ANDAYCHAGUA,XRD90U-001,B,0.0,0.0,0.0,COINCIDE OK
2022-07-26|CHUNGAR|XRD55USS-001|A,2022-07-26,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-07-27|CHUNGAR|XRD55USS-001|A,2022-07-27,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-07-27|CHUNGAR|XRD55USS-001|B,2022-07-27,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-07-28|CHUNGAR|XRD55USS-001|A,2022-07-28,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-07-28|CHUNGAR|XRD55USS-001|B,2022-07-28,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-07-29|CHUNGAR|XRD55USS-001|A,2022-07-29,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-07-29|CHUNGAR|XRD55USS-001|B,2022-07-29,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-07-30|CHUNGAR|XRD55USS-001|A,2022-07-30,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-07-30|CHUNGAR|XRD55USS-001|B,2022-07-30,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-07-31|CHUNGAR|XRD55USS-001|A,2022-07-31,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-07-31|CHUNGAR|XRD55USS-001|B,2022-07-31,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-08-01|CHUNGAR|XRD55USS-001|A,2022-08-01,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-08-01|CHUNGAR|XRD55USS-001|B,2022-08-01,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-08-02|CHUNGAR|XRD55USS-001|A,2022-08-02,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-08-02|CHUNGAR|XRD55USS-001|B,2022-08-02,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-08-03|CHUNGAR|XRD55USS-001|A,2022-08-03,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
2022-08-03|CHUNGAR|XRD55USS-001|B,2022-08-03,CHUNGAR,XRD55USS-001,B,0.0,0.0,0.0,COINCIDE OK
2022-08-04|CHUNGAR|XRD55USS-001|A,2022-08-04,CHUNGAR,XRD55USS-001,A,0.0,0.0,0.0,COINCIDE OK
